value_0,value_1,value_2,value_3,value_4
-1.1925747736389163,-0.5856642682207952,1.7795300356865382,-1.4798274961712767,1.6969812809535247
1.5046139552927162,-2.2260277395950085,0.5532980285261553,-0.21175455552907158,0.010844310599280203
-0.5066345016355275,2.607914134518181,-0.5930821700515819,-0.6990732745212772,-0.15252909086410577
-0.7498763045703934,-1.3527025624286306,0.7151586089996603,1.6129395208402988,-0.6000117245154525
0.24857056773313194,-0.008885507670344258,-0.5574573737667216,-0.10596681882001276,1.2655755401337099
-0.9302093773417487,0.8566021865145264,-0.9512195201136829,0.9276961602789356,3.07595209929741
1.271646877781856,-0.9877016974555203,1.152791412044464,-0.3248519090281181,0.20113775173922482
-2.0051110280250812,0.5985958814925338,0.12799342801805075,0.08874154525577727,-0.6958213082631005
0.829361385130418,2.647478782416062,0.011476960718891241,0.41769409409854724,-0.8367522255620524
1.0692131832465792,0.8249600429468406,0.1750272163314112,1.484271049989039,0.5150814507691218
2.111856743275467,-0.6662188968991121,-0.8869677784106296,0.9438986610033965,-0.12130133991622169
1.3443446566931798,-0.1923264261221745,1.6971900309156402,1.098474646249901,-0.647403749806138
-0.9538156804411645,0.2691106628277524,0.8401432431003837,-1.3372522610810547,-1.2933911537941856
-0.418460435258067,0.8404182488732636,0.98059274852677,-1.3038380624663057,0.21617700475349513
-1.1883726395830796,-0.07643951376738312,-1.1762645891524428,-2.3329984135052677,0.21375092394246145
-0.5917666696742385,2.0994483031790994,1.9284222005615306,0.6755174257443572,0.3338725519599294
0.16704483067996506,-0.4093908049088504,-1.1674181855982995,-0.6120887588821374,-1.171161272695885
0.1529867668158776,0.8357544165437691,-1.3333661805197867,0.3164670618837719,-0.9519980602057185
-0.6357408340636477,0.977539178990657,-0.7633249139778984,-0.41384795223686655,-0.8641262866263101
-0.15905874873940745,-0.6504708174682582,0.6277421581494457,1.3770161565827408,0.10965216287754279
-0.13439483195720736,-1.1499862751374867,0.586332190475526,0.008528663397830247,0.16380938725583036
0.624419658034217,-0.053994585345507995,-0.4877943774667335,-0.4322471234372705,-0.1894879939411783
0.48467171089727024,0.18534262287210515,0.6020789842655243,-1.0068545278925958,2.286161098004323
0.20846562588503106,-1.0167867720002057,-0.07893188599114911,-1.1621437424493746,-0.6660641633534845
-0.03736865108395762,-1.4601542916205377,1.1336721262866931,0.04219695663020542,0.5547621214369317
-2.044247203676089,0.051180673461849145,-0.5705325629951628,0.5775360133977153,-0.7139752272385141
0.8916312072363997,-0.060522482321006814,0.6505349054549276,-0.6081150631201455,1.6903775146469684
1.0385523833464219,-1.5447483642937436,-0.14866757081429333,-0.11937018133159907,1.2034035369408838
1.0422366656855178,-0.3447963219609077,-0.5431763519218195,0.6144279485356925,0.8473164223526007
-0.7351447118626577,0.12316204149524876,0.44695652002407066,0.5502403849722136,-0.25864374079857627
-0.10346030420131151,-0.629828871910805,0.286979253290432,-0.6912461726449934,0.5990195784452793
0.7930969518075865,-0.20223889955743732,-1.3841132656883486,0.36587243021924515,-0.7694099973426471
-0.9259106386233575,1.2612791318963212,1.1251221691725632,2.5753148816453586,-1.4863407421956587
-0.21285318458666708,-1.1794292657340588,0.16020030011697828,0.7463062332791711,0.7322669677515652
1.130474494542314,-0.742981180802503,-1.2360873456259214,-0.9951991865116379,-0.690843895330355
1.3087704048222772,-0.996571682915246,-0.6595240590383655,-0.21024301836230516,-1.3037981060455617
1.086646454418488,0.295821783876776,0.28957552967028666,-0.5224712883887321,2.1161924030717563
-0.5313760283585324,0.5134673400575058,0.618361427251405,0.2279654960132295,0.1231799883751435
-1.0711209548127494,-0.17597601299550478,2.705600606076998,0.09204385040023477,-0.4615626464557026
2.2311211471699535,-1.4582234250742445,-0.584079282914458,-0.3627159774617321,0.4812030660765941
0.24473993499365226,0.16150873959275422,-0.9158927765977736,0.012920337255605575,1.2415473926833116
2.854516165669263,0.16536849450249122,-0.3041081177102206,-0.9420842798124449,-0.16066310483594767
-0.6994150060113744,-0.7223607557638672,-0.3628886728648174,0.605802398136695,2.0985620349163314
-0.5205365041796699,0.12268933429685107,0.13137584527738894,0.20135417535111472,-1.5469863309929628
0.7895600344590711,-0.6114235512368715,0.6026125099517062,-2.252561244310041,-0.3489829323025316
0.9745390882847801,-0.28174402708154206,-1.6309402638460955,0.6054912411150852,0.08351047863842354
-0.2522033528412547,0.7587621568380516,0.38064389990204384,-0.37073960452744564,0.8154359318191675
0.6588167551808105,-0.3506718150102831,0.49823161737804916,-0.21572650233018306,-0.9322797508134268
-0.25134380589258715,-0.6799207475578923,-0.007922155905358006,-0.7947339391155342,1.6712897884455982
0.8556013422224533,0.8898307797288783,0.2710244777347861,1.7570468367390966,-0.9967397317236811
0.0009167384337839007,0.19385127256882692,0.2740226251121075,-1.3567403644177811,0.10203856099456987
0.24162967374417502,-0.9127196760641398,0.6571966604964425,-0.6621026916253463,-0.5818014301749337
0.39286554346259556,1.4748341509241398,-0.1317813398212167,-1.1633098602510181,-0.33572477663136135
-1.0279264565692068,0.3474036873092598,-0.4044220916460798,-0.6221248892342534,1.181215322418683
-0.40708170000772004,0.5696444343398751,0.4137846270056998,-0.9682626547253314,0.4498593401923688
0.3409263434030315,-0.22273702256893493,-2.1140020920447062,-0.23679080162885627,0.34245209693385414
0.2247625862220686,0.5124280483700242,1.43486138743221,1.6174374291696925,0.7603183769199171
-1.4566011727734207,-1.8670360956335341,0.5633589958602776,0.6465902095972103,0.2854828545089659
1.694225865586792,-0.6021576316948164,0.23738622999698386,0.9162806188824784,0.1658804341949456
-1.6569319576077735,0.26272983452232207,0.9846865508212819,-0.702970255351179,-2.2533707164520287
-0.2407678948018717,-0.11333854763932044,-2.175461228934035,-0.1494608358854755,0.32570387975599224
1.4796877805806778,0.9520574352097902,-0.5800855280704942,1.314258050959067,-0.1192592108375853
0.7870100321448128,-0.7619713925282223,-0.26106724873212533,-0.42139779640211456,-0.15387495384150662
1.121138525248258,-2.410107118114018,0.21271355301356631,-1.0988276230752212,0.7526420854100572
0.3351247115970921,0.784011830573307,-0.14800555136876795,-0.16040248028569282,0.6117684387927455
-0.5184553685639844,0.11602271100624374,-0.6362565965624791,0.5001567422932198,0.8898710267171533
1.0265629073072602,-0.13598969694172497,-0.9741477629706496,1.4935082217359243,0.8147400046389819
0.32344577677506503,-1.0030945837198284,-0.02261354252225265,1.571665226177785,0.1707779355383845
-0.803009798389456,0.6270268791499867,-0.0025742036065731617,1.3387763707417228,0.3983670544631298
-0.07973640625863247,0.51116297324004,1.1944596198074868,0.6741876951604904,0.32714292222406455
1.042338874845088,0.20018533891071466,-0.5049476576579685,0.3049875564262375,-0.6470655078207231
0.7659814912220813,0.37646594234544495,-0.3573151896890418,0.812647143130304,0.09963697304004757
-0.3891603818254918,0.12695780877201748,1.3569089149751428,1.165367284475972,2.7084501309804874
1.9199062564193006,0.08410460284014236,0.783914225299739,-0.9086573311508388,0.44467831626143445
-1.6774151869874905,1.393214293796356,0.40689490106871024,0.5103590502910623,1.3132749997341011
0.42434160189244535,-0.05292907768477159,-0.060522105120508804,1.018340068637204,-0.43266269839918226
0.4817496862644176,-0.8070201037266057,-0.5636332509627311,-0.4384263682840782,-0.6900348302174862
0.7761674654880609,-0.11609692495827537,1.0785792918608068,1.3497746243052913,0.34081566239999034
-1.1676814634195045,1.0508416305099921,-0.3262104373731016,-1.497954922683839,0.630972359925346
0.08588751043550617,-2.235407858249862,1.3565207782469526,-1.1083436356777847,-0.6596075219769657
0.7141721985079265,-1.5033928576725886,0.7981170476032958,0.4433398021035004,-0.7891822121037877
0.7408625803155843,0.4100735910087125,-0.8903524977173051,-0.9709767804486251,-1.4272945078060983
-1.4438503195934351,1.3490808831786472,0.9501405180368425,-0.6569255704606829,-0.8601770063630058
-0.03144770898708586,0.18861559282532353,-0.21233716684195408,0.8409651004237997,1.5803117255864965
0.7985355220753872,0.4833872589600899,1.831083674512011,-0.9319883986006321,0.3218341388183858
-1.7607198170348253,-0.938861449823815,-0.39020466214970495,-0.6769234075611992,-1.6394860197358636
0.22996684927995018,-0.08590441303431072,0.07985771069188978,-2.0868250003335,0.1132963501757273
-1.7333405847163559,0.8038666608769887,-2.5008070920094765,0.8798503696563837,-1.3087624114380636
1.0631438093992516,-0.09921376782030267,2.0290771376466132,0.3314542506290044,1.002406225394412
0.11093381637565904,-0.5004918700718249,-0.004394404280128699,-1.356392942748394,0.06943988743583532
-1.3217912921438526,0.8648806972646612,-0.01869496960004739,1.2896460951451132,0.10161562672835424
2.3845383476082094,0.2607143189319053,0.38281502914562004,-0.19432422826465892,-0.7527652167521125
-0.041302841840816486,-0.46016805087661466,0.5432048781854518,-0.8604473212850431,-1.029843037827711
0.24176378872538623,-0.8930901084226633,0.7682998637176105,0.016390461660078664,-0.33987028902782
0.5263117402925229,0.7698367951174746,-1.350809568265325,-0.25016791180146447,0.4983290214690759
0.4377771105141419,0.526415677154473,1.0629393842526969,0.23607238062084862,-0.3697155493858353
0.15620142469265,-2.2743869450545433,-1.4827227316090112,-1.3182411736620203,0.9379226708978314
0.2633253943958507,1.8156791590652206,-0.08359756571132515,1.200979381617058,0.06666246937761941
1.4154754248715935,1.416415819504095,1.0623863750424394,2.276949326876731,0.09153375979882095
1.124644441022617,-0.988597729630002,0.7506360029731877,-0.38084985438020785,-0.709182778552989
-1.1925747736389163,-0.5856642682207952,1.7795300356865382,-1.4798274961712767,1.6969812809535247
1.5046139552927162,-2.2260277395950085,0.5532980285261553,-0.21175455552907158,0.010844310599280203
-0.5066345016355275,2.607914134518181,-0.5930821700515819,-0.6990732745212772,-0.15252909086410577
-0.7498763045703934,-1.3527025624286306,0.7151586089996603,1.6129395208402988,-0.6000117245154525
0.24857056773313194,-0.008885507670344258,-0.5574573737667216,-0.10596681882001276,1.2655755401337099
-0.9302093773417487,0.8566021865145264,-0.9512195201136829,0.9276961602789356,3.07595209929741
1.271646877781856,-0.9877016974555203,1.152791412044464,-0.3248519090281181,0.20113775173922482
-2.0051110280250812,0.5985958814925338,0.12799342801805075,0.08874154525577727,-0.6958213082631005
0.829361385130418,2.647478782416062,0.011476960718891241,0.41769409409854724,-0.8367522255620524
1.0692131832465792,0.8249600429468406,0.1750272163314112,1.484271049989039,0.5150814507691218
2.111856743275467,-0.6662188968991121,-0.8869677784106296,0.9438986610033965,-0.12130133991622169
1.3443446566931798,-0.1923264261221745,1.6971900309156402,1.098474646249901,-0.647403749806138
-0.9538156804411645,0.2691106628277524,0.8401432431003837,-1.3372522610810547,-1.2933911537941856
-0.418460435258067,0.8404182488732636,0.98059274852677,-1.3038380624663057,0.21617700475349513
-1.1883726395830796,-0.07643951376738312,-1.1762645891524428,-2.3329984135052677,0.21375092394246145
-0.5917666696742385,2.0994483031790994,1.9284222005615306,0.6755174257443572,0.3338725519599294
0.16704483067996506,-0.4093908049088504,-1.1674181855982995,-0.6120887588821374,-1.171161272695885
0.1529867668158776,0.8357544165437691,-1.3333661805197867,0.3164670618837719,-0.9519980602057185
-0.6357408340636477,0.977539178990657,-0.7633249139778984,-0.41384795223686655,-0.8641262866263101
-0.15905874873940745,-0.6504708174682582,0.6277421581494457,1.3770161565827408,0.10965216287754279
-0.13439483195720736,-1.1499862751374867,0.586332190475526,0.008528663397830247,0.16380938725583036
0.624419658034217,-0.053994585345507995,-0.4877943774667335,-0.4322471234372705,-0.1894879939411783
0.48467171089727024,0.18534262287210515,0.6020789842655243,-1.0068545278925958,2.286161098004323
0.20846562588503106,-1.0167867720002057,-0.07893188599114911,-1.1621437424493746,-0.6660641633534845
-0.03736865108395762,-1.4601542916205377,1.1336721262866931,0.04219695663020542,0.5547621214369317
-2.044247203676089,0.051180673461849145,-0.5705325629951628,0.5775360133977153,-0.7139752272385141
0.8916312072363997,-0.060522482321006814,0.6505349054549276,-0.6081150631201455,1.6903775146469684
1.0385523833464219,-1.5447483642937436,-0.14866757081429333,-0.11937018133159907,1.2034035369408838
1.0422366656855178,-0.3447963219609077,-0.5431763519218195,0.6144279485356925,0.8473164223526007
-0.7351447118626577,0.12316204149524876,0.44695652002407066,0.5502403849722136,-0.25864374079857627
-0.10346030420131151,-0.629828871910805,0.286979253290432,-0.6912461726449934,0.5990195784452793
2.3845383476082094,0.2607143189319053,0.38281502914562004,-0.19432422826465892,-0.7527652167521125
-0.041302841840816486,-0.46016805087661466,0.5432048781854518,-0.8604473212850431,-1.029843037827711
0.24176378872538623,-0.8930901084226633,0.7682998637176105,0.016390461660078664,-0.33987028902782
0.5263117402925229,0.7698367951174746,-1.350809568265325,-0.25016791180146447,0.4983290214690759
0.4377771105141419,0.526415677154473,1.0629393842526969,0.23607238062084862,-0.3697155493858353
0.15620142469265,-2.2743869450545433,-1.4827227316090112,-1.3182411736620203,0.9379226708978314
0.2633253943958507,1.8156791590652206,-0.08359756571132515,1.200979381617058,0.06666246937761941
1.4154754248715935,1.416415819504095,1.0623863750424394,2.276949326876731,0.09153375979882095
1.124644441022617,-0.988597729630002,0.7506360029731877,-0.38084985438020785,-0.709182778552989
-1.1925747736389163,-0.5856642682207952,1.7795300356865382,-1.4798274961712767,1.6969812809535247
1.5046139552927162,-2.2260277395950085,0.5532980285261553,-0.21175455552907158,0.010844310599280203
-0.5066345016355275,2.607914134518181,-0.5930821700515819,-0.6990732745212772,-0.15252909086410577
-0.7498763045703934,-1.3527025624286306,0.7151586089996603,1.6129395208402988,-0.6000117245154525
0.24857056773313194,-0.008885507670344258,-0.5574573737667216,-0.10596681882001276,1.2655755401337099
-0.9302093773417487,0.8566021865145264,-0.9512195201136829,0.9276961602789356,3.07595209929741
1.271646877781856,-0.9877016974555203,1.152791412044464,-0.3248519090281181,0.20113775173922482
-2.0051110280250812,0.5985958814925338,0.12799342801805075,0.08874154525577727,-0.6958213082631005
0.829361385130418,2.647478782416062,0.011476960718891241,0.41769409409854724,-0.8367522255620524
1.0692131832465792,0.8249600429468406,0.1750272163314112,1.484271049989039,0.5150814507691218
2.111856743275467,-0.6662188968991121,-0.8869677784106296,0.9438986610033965,-0.12130133991622169
1.3443446566931798,-0.1923264261221745,1.6971900309156402,1.098474646249901,-0.647403749806138
-0.9538156804411645,0.2691106628277524,0.8401432431003837,-1.3372522610810547,-1.2933911537941856
-0.418460435258067,0.8404182488732636,0.98059274852677,-1.3038380624663057,0.21617700475349513
-1.1883726395830796,-0.07643951376738312,-1.1762645891524428,-2.3329984135052677,0.21375092394246145
-0.5917666696742385,2.0994483031790994,1.9284222005615306,0.6755174257443572,0.3338725519599294
0.16704483067996506,-0.4093908049088504,-1.1674181855982995,-0.6120887588821374,-1.171161272695885
0.1529867668158776,0.8357544165437691,-1.3333661805197867,0.3164670618837719,-0.9519980602057185
-0.6357408340636477,0.977539178990657,-0.7633249139778984,-0.41384795223686655,-0.8641262866263101
-0.15905874873940745,-0.6504708174682582,0.6277421581494457,1.3770161565827408,0.10965216287754279
-0.13439483195720736,-1.1499862751374867,0.586332190475526,0.008528663397830247,0.16380938725583036
0.624419658034217,-0.053994585345507995,-0.4877943774667335,-0.4322471234372705,-0.1894879939411783
0.48467171089727024,0.18534262287210515,0.6020789842655243,-1.0068545278925958,2.286161098004323
0.20846562588503106,-1.0167867720002057,-0.07893188599114911,-1.1621437424493746,-0.6660641633534845
-0.03736865108395762,-1.4601542916205377,1.1336721262866931,0.04219695663020542,0.5547621214369317
-2.044247203676089,0.051180673461849145,-0.5705325629951628,0.5775360133977153,-0.7139752272385141
0.8916312072363997,-0.060522482321006814,0.6505349054549276,-0.6081150631201455,1.6903775146469684
1.0385523833464219,-1.5447483642937436,-0.14866757081429333,-0.11937018133159907,1.2034035369408838
1.0422366656855178,-0.3447963219609077,-0.5431763519218195,0.6144279485356925,0.8473164223526007
-0.7351447118626577,0.12316204149524876,0.44695652002407066,0.5502403849722136,-0.25864374079857627
-0.10346030420131151,-0.629828871910805,0.286979253290432,-0.6912461726449934,0.5990195784452793
